Er	hasMeltingPoint	MeltingPoint7
Er	hasModulus	Modulus1
Er	hasPeriod	Period6
Er	hasRadius	Radius3
Er	hasState	StateSolid
Er	hasWeight	Weight6
Er	type	NamedIndividual
Er	type	heavyRareEarthMetals
Er	type	lanthanides
Es	hasAbundance	Abundance1
Es	hasElectronegativity	Electronegativity2
Es	hasFamily	Family3
Es	hasIonization	Ionization2
Es	hasMeltingPoint	MeltingPoint6
Es	hasPeriod	Period7
Es	hasState	StateSolid
Es	hasWeight	Weight8
Es	type	NamedIndividual
Es	type	actinides
Es	type	rareRadioactiveMetals
Ester	subClassOf	GroupsContainingOxygen
Ether	hasBondType	single
Ether	subClassOf	GroupsContainingOxygen
Ether	type	Ether
Ether	type	NamedIndividual
Eu	hasAbundance	Abundance2
Eu	hasBoilingPoint	BoilingPoint5
Eu	hasConductivity	Conductivity1
Eu	hasDensity	Density2
Eu	hasElectronAffinity	ElectronAffinity2
Eu	hasFamily	Family3
Eu	hasHeat	Heat2
Eu	hasIonization	Ionization2
Eu	hasMeltingPoint	MeltingPoint6
Eu	hasModulus	Modulus1
Eu	hasPeriod	Period6
Eu	hasRadius	Radius3
Eu	hasState	StateSolid
Eu	hasWeight	Weight6
Eu	type	NamedIndividual
Eu	type	lanthanides
Eu	type	lightRareEarthMetals
F	hasAbundance	Abundance3
F	hasBoilingPoint	BoilingPoint2
F	hasConductivity	Conductivity1
F	hasDensity	Density1
F	hasElectronAffinity	ElectronAffinity5
F	hasFamily	Family17
F	hasHeat	Heat5
F	hasIonization	Ionization3
F	hasMeltingPoint	MeltingPoint2
F	hasPeriod	Period2
F	hasRadius	Radius1
F	hasState	StateGas
F	hasWeight	Weight2
F	isPartOf	fluoro
F	isPartOf	halo
F	type	NamedIndividual
F	type	reactiveNonmetals
Family1	domain	element
Family1	range	element
Family1	subPropertyOf	topObjectProperty
Family1	type	ObjectProperty
Family1	type	SymmetricProperty
Family1	type	TransitiveProperty
Family10	domain	element
Family10	range	element
Family10	subPropertyOf	topObjectProperty
Family10	type	ObjectProperty
Family10	type	SymmetricProperty
Family10	type	TransitiveProperty
Family11	domain	element
Family11	range	element
Family11	subPropertyOf	topObjectProperty
Family11	type	ObjectProperty
Family11	type	SymmetricProperty
Family11	type	TransitiveProperty
Family12	domain	element
Family12	range	element
Family12	subPropertyOf	topObjectProperty
Family12	type	ObjectProperty
Family12	type	SymmetricProperty
Family12	type	TransitiveProperty
Family13	domain	element
Family13	range	element
Family13	subPropertyOf	topObjectProperty
Family13	type	ObjectProperty
Family13	type	SymmetricProperty
Family13	type	TransitiveProperty
Family14	domain	element
Family14	range	element
Family14	subPropertyOf	topObjectProperty
Family14	type	ObjectProperty
Family14	type	SymmetricProperty
Family14	type	TransitiveProperty
Family15	domain	element
Family15	range	element
Family15	subPropertyOf	topObjectProperty
Family15	type	ObjectProperty
Family15	type	SymmetricProperty
Family15	type	TransitiveProperty
Family16	domain	element
Family16	range	element
Family16	subPropertyOf	topObjectProperty
Family16	type	ObjectProperty
Family16	type	SymmetricProperty
Family16	type	TransitiveProperty
Family17	domain	element
Family17	range	element
Family17	subPropertyOf	topObjectProperty
Family17	type	ObjectProperty
Family17	type	SymmetricProperty
Family17	type	TransitiveProperty
Family18	domain	element
Family18	range	element
Family18	subPropertyOf	topObjectProperty
Family18	type	ObjectProperty
Family18	type	SymmetricProperty
Family18	type	TransitiveProperty
Family2	domain	element
Family2	range	element
Family2	subPropertyOf	topObjectProperty
Family2	type	ObjectProperty
Family2	type	SymmetricProperty
Family2	type	TransitiveProperty
Family3	domain	element
Family3	range	element
Family3	subPropertyOf	topObjectProperty
Family3	type	ObjectProperty
Family3	type	SymmetricProperty
Family3	type	TransitiveProperty
Family4	domain	element
Family4	range	element
Family4	subPropertyOf	topObjectProperty
Family4	type	ObjectProperty
Family4	type	SymmetricProperty
Family4	type	TransitiveProperty
Family5	domain	element
Family5	range	element
Family5	subPropertyOf	topObjectProperty
Family5	type	ObjectProperty
Family5	type	SymmetricProperty
Family5	type	TransitiveProperty
Family6	domain	element
Family6	range	element
Family6	subPropertyOf	topObjectProperty
Family6	type	ObjectProperty
Family6	type	SymmetricProperty
Family6	type	TransitiveProperty
Family7	domain	element
Family7	range	element
Family7	subPropertyOf	topObjectProperty
Family7	type	ObjectProperty
Family7	type	SymmetricProperty
Family7	type	TransitiveProperty
Family8	domain	element
Family8	range	element
Family8	subPropertyOf	topObjectProperty
Family8	type	ObjectProperty
Family8	type	SymmetricProperty
Family8	type	TransitiveProperty
Family9	domain	element
Family9	range	element
Family9	subPropertyOf	topObjectProperty
Family9	type	ObjectProperty
Family9	type	SymmetricProperty
Family9	type	TransitiveProperty
Fe	hasAbundance	Abundance3
Fe	hasBoilingPoint	BoilingPoint7
Fe	hasConductivity	Conductivity1
Fe	hasDensity	Density2
Fe	hasElectronAffinity	ElectronAffinity2
Fe	hasElectronegativity	Electronegativity3
Fe	hasFamily	Family8
Fe	hasHardness	Hardness3
Fe	hasHeat	Heat4
Fe	hasIonization	Ionization2
Fe	hasMeltingPoint	MeltingPoint7
Fe	hasModulus	Modulus3
Fe	hasPeriod	Period4
Fe	hasRadius	Radius2
Fe	hasState	StateSolid
Fe	hasWeight	Weight4
Fe	type	NamedIndividual
Fe	type	blackMetals
Fe	type	ferrousMetals
Fe	type	transitionMetals
Fl	hasAbundance	Abundance1
Fl	hasFamily	Family14
Fl	hasPeriod	Period7
Fl	hasWeight	Weight8
Fl	type	NamedIndividual
Fl	type	element
Fm	hasAbundance	Abundance1
Fm	hasElectronegativity	Electronegativity2
Fm	hasFamily	Family3
Fm	hasIonization	Ionization2
Fm	hasMeltingPoint	MeltingPoint7
Fm	hasPeriod	Period7
Fm	hasState	StateSolid
Fm	hasWeight	Weight8
Fm	type	NamedIndividual
Fm	type	actinides
Fm	type	rareRadioactiveMetals
Fr	hasAbundance	Abundance1
Fr	hasBoilingPoint	BoilingPoint4
Fr	hasElectronegativity	Electronegativity1
Fr	hasFamily	Family1
Fr	hasIonization	Ionization1
Fr	hasMeltingPoint	MeltingPoint4
Fr	hasPeriod	Period7
Fr	hasWeight	Weight7
Fr	type	NamedIndividual
Fr	type	alkaliMetals
Fr	type	rareRadioactiveMetals
Ga	hasAbundance	Abundance2
Ga	hasBoilingPoint	BoilingPoint6
Ga	hasConductivity	Conductivity1
Ga	hasDensity	Density2
Ga	hasElectronAffinity	ElectronAffinity2
Ga	hasElectronegativity	Electronegativity3
Ga	hasFamily	Family13
Ga	hasHardness	Hardness2
Ga	hasHeat	Heat4
Ga	hasIonization	Ionization2
Ga	hasMeltingPoint	MeltingPoint4
Ga	hasPeriod	Period4
Ga	hasRadius	Radius2
Ga	hasState	StateSolid
Ga	hasWeight	Weight4
Ga	type	NamedIndividual
Ga	type	postTransitionMetals
Ga	type	rareScatteredMetals
Gd	hasAbundance	Abundance2
Gd	hasBoilingPoint	BoilingPoint7
Gd	hasConductivity	Conductivity1
Gd	hasDensity	Density2
Gd	hasElectronAffinity	ElectronAffinity2
Gd	hasElectronegativity	Electronegativity2
Gd	hasFamily	Family3
Gd	hasHeat	Heat2
Gd	hasIonization	Ionization2
Gd	hasMeltingPoint	MeltingPoint7
Gd	hasModulus	Modulus1
Gd	hasPeriod	Period6
Gd	hasRadius	Radius3
Gd	hasState	StateSolid
Gd	hasWeight	Weight6
Gd	type	NamedIndividual
Gd	type	heavyRareEarthMetals
Gd	type	lanthanides
Ge	hasAbundance	Abundance2
Ge	hasBoilingPoint	BoilingPoint7
Ge	hasConductivity	Conductivity1
Ge	hasDensity	Density2
Ge	hasElectronAffinity	ElectronAffinity2
Ge	hasElectronegativity	Electronegativity3
Ge	hasFamily	Family14
Ge	hasHeat	Heat4
Ge	hasIonization	Ionization2
Ge	hasMeltingPoint	MeltingPoint5
Ge	hasPeriod	Period4
Ge	hasRadius	Radius2
Ge	hasState	StateSolid
Ge	hasWeight	Weight4
Ge	type	NamedIndividual
Ge	type	rareScatteredMetals
GroupsContainingBoron	subClassOf	functionalGroup
GroupsContainingHalogen	subClassOf	functionalGroup
GroupsContainingMetals	subClassOf	functionalGroup
GroupsContainingNitrogen	subClassOf	functionalGroup
GroupsContainingOxygen	subClassOf	functionalGroup
GroupsContainingPhosphorus	subClassOf	functionalGroup
GroupsContainingSulfur	subClassOf	functionalGroup
H	hasAbundance	Abundance5
H	hasBoilingPoint	BoilingPoint1
H	hasConductivity	Conductivity1
H	hasDensity	Density1
H	hasElectronAffinity	ElectronAffinity2
H	hasElectronegativity	Electronegativity4
H	hasFamily	Family1
H	hasHeat	Heat6
H	hasIonization	Ionization2
H	hasMeltingPoint	MeltingPoint3
H	hasPeriod	Period1
H	hasRadius	Radius1
H	hasState	StateGas
H	hasWeight	Weight1
H	isPartOf	Acetal
H	isPartOf	Aldehyde
H	isPartOf	Alkenyl
H	isPartOf	Alkyl
H	isPartOf	Alkynyl
H	isPartOf	Borino
H	isPartOf	CarbodithioicAcid
H	isPartOf	CarbothioicOAcid
H	isPartOf	CarbothioicSAcid
H	isPartOf	Carboxyl
H	isPartOf	Hemiacetal
H	isPartOf	Hemiketal
H	isPartOf	Hydroperoxy
H	isPartOf	Hydroxyl
H	isPartOf	Methylenedioxy
H	isPartOf	Oxime
H	isPartOf	Phenyl
H	isPartOf	Phosphate
H	isPartOf	Phosphono
H	isPartOf	PrimaryAldimine
H	isPartOf	PrimaryAmine
H	isPartOf	PrimaryKetimine
H	isPartOf	Pyridyl
H	isPartOf	SecondaryAldimine
H	isPartOf	SecondaryAmine
H	isPartOf	Sulfhydryl
H	isPartOf	Sulfino
H	isPartOf	Sulfo
H	isPartOf	Thial
H	type	NamedIndividual
H	type	reactiveNonmetals
Haloformyl	hasBondType	double
Haloformyl	hasBondType	single
Haloformyl	type	AcylHalide
Haloformyl	type	NamedIndividual
Hardness	subPropertyOf	topDataProperty
Hardness1	domain	element
Hardness1	range	element
Hardness1	subPropertyOf	topObjectProperty
Hardness1	type	ObjectProperty
Hardness1	type	SymmetricProperty
Hardness1	type	TransitiveProperty
Hardness2	domain	element
Hardness2	range	element
Hardness2	subPropertyOf	topObjectProperty
Hardness2	type	ObjectProperty
Hardness2	type	SymmetricProperty
Hardness2	type	TransitiveProperty
Hardness3	domain	element
Hardness3	range	element
Hardness3	subPropertyOf	topObjectProperty
Hardness3	type	ObjectProperty
Hardness3	type	SymmetricProperty
Hardness3	type	TransitiveProperty
Hardness4	domain	element
Hardness4	range	element
Hardness4	subPropertyOf	topObjectProperty
Hardness4	type	ObjectProperty
Hardness4	type	SymmetricProperty
Hardness4	type	TransitiveProperty
He	hasAbundance	Abundance4
He	hasBoilingPoint	BoilingPoint1
He	hasConductivity	Conductivity1
He	hasDensity	Density1
He	hasFamily	Family18
He	hasHeat	Heat6
He	hasIonization	Ionization4
He	hasPeriod	Period1
He	hasRadius	Radius1
He	hasState	StateGas
He	hasWeight	Weight1
He	type	NamedIndividual
He	type	nobleGasses
Heat	subPropertyOf	topDataProperty
Heat1	domain	element
Heat1	range	element
Heat1	subPropertyOf	topObjectProperty
Heat1	type	ObjectProperty
Heat1	type	SymmetricProperty
Heat1	type	TransitiveProperty
Heat2	domain	element
Heat2	range	element
Heat2	subPropertyOf	topObjectProperty
Heat2	type	ObjectProperty
Heat2	type	SymmetricProperty
Heat2	type	TransitiveProperty
Heat3	domain	element
Heat3	range	element
Heat3	subPropertyOf	topObjectProperty
Heat3	type	ObjectProperty
Heat3	type	SymmetricProperty
Heat3	type	TransitiveProperty
Heat4	domain	element
Heat4	range	element
Heat4	subPropertyOf	topObjectProperty
Heat4	type	ObjectProperty
Heat4	type	SymmetricProperty
Heat4	type	TransitiveProperty
Heat5	domain	element
Heat5	range	element
Heat5	subPropertyOf	topObjectProperty
Heat5	type	ObjectProperty
Heat5	type	SymmetricProperty
Heat5	type	TransitiveProperty
Heat6	domain	element
Heat6	range	element
Heat6	subPropertyOf	topObjectProperty
Heat6	type	ObjectProperty
Heat6	type	SymmetricProperty
Heat6	type	TransitiveProperty
Hemiacetal	hasBondType	single
Hemiacetal	subClassOf	GroupsContainingOxygen
Hemiacetal	type	Hemiacetal
Hemiacetal	type	NamedIndividual
Hemiketal	hasBondType	single
Hemiketal	subClassOf	GroupsContainingOxygen
Hemiketal	type	Hemiketal
Hemiketal	type	NamedIndividual
Heterocycle	subClassOf	GroupsContainingOxygen
Hf	hasAbundance	Abundance2
Hf	hasBoilingPoint	BoilingPoint8
Hf	hasConductivity	Conductivity1
Hf	hasDensity	Density3
Hf	hasElectronegativity	Electronegativity2
Hf	hasFamily	Family4
Hf	hasHardness	Hardness4
Hf	hasHeat	Heat2
Hf	hasIonization	Ionization2
Hf	hasMeltingPoint	MeltingPoint8
Hf	hasModulus	Modulus2
Hf	hasPeriod	Period6
Hf	hasRadius	Radius3
Hf	hasState	StateSolid
Hf	hasWeight	Weight7
Hf	type	NamedIndividual
Hf	type	rareRefractoryMetals
Hf	type	transitionMetals
Hg	hasAbundance	Abundance2
Hg	hasBoilingPoint	BoilingPoint4
Hg	hasConductivity	Conductivity1
Hg	hasDensity	Density3
Hg	hasElectronegativity	Electronegativity3
Hg	hasFamily	Family12
Hg	hasHeat	Heat2
Hg	hasIonization	Ionization2
Hg	hasMeltingPoint	MeltingPoint1
Hg	hasModulus	Modulus1
Hg	hasPeriod	Period6
Hg	hasRadius	Radius2
Hg	hasState	StateLiquid
Hg	hasWeight	Weight7
Hg	type	NamedIndividual
Hg	type	nonferrousHeavyMetals
Hg	type	transitionMetals
Ho	hasAbundance	Abundance2
Ho	hasBoilingPoint	BoilingPoint7
Ho	hasConductivity	Conductivity1
Ho	hasDensity	Density2
Ho	hasElectronAffinity	ElectronAffinity2
Ho	hasElectronegativity	Electronegativity2
Ho	hasFamily	Family3
Ho	hasHardness	Hardness3
Ho	hasHeat	Heat2
Ho	hasIonization	Ionization2
Ho	hasMeltingPoint	MeltingPoint7
Ho	hasModulus	Modulus1
Ho	hasPeriod	Period6
Ho	hasRadius	Radius3
Ho	hasState	StateSolid
Ho	hasWeight	Weight6
Ho	type	NamedIndividual
Ho	type	heavyRareEarthMetals
Ho	type	lanthanides
Hs	hasAbundance	Abundance1
Hs	hasFamily	Family8
Hs	hasPeriod	Period7
Hs	hasWeight	Weight8
Hs	type	NamedIndividual
Hs	type	transitionMetals
Hydrocarbons	subClassOf	functionalGroup
Hydroperoxide	subClassOf	GroupsContainingOxygen
Hydroperoxy	hasBondType	single
Hydroperoxy	type	Hydroperoxide
Hydroperoxy	type	NamedIndividual
Hydroxyl	hasBondType	single
Hydroxyl	type	Alcohol
Hydroxyl	type	NamedIndividual
I	hasAbundance	Abundance2
I	hasBoilingPoint	BoilingPoint4
I	hasConductivity	Conductivity1
I	hasDensity	Density2
I	hasElectronAffinity	ElectronAffinity4
I	hasElectronegativity	Electronegativity4
I	hasFamily	Family17
I	hasHeat	Heat4
I	hasIonization	Ionization2
I	hasMeltingPoint	MeltingPoint4
I	hasModulus	Modulus1
I	hasPeriod	Period5
I	hasRadius	Radius2
I	hasState	StateSolid
I	hasWeight	Weight5
I	isPartOf	AlkylmagnesiumHalide
I	isPartOf	halo
I	isPartOf	iodo
I	type	NamedIndividual
I	type	reactiveNonmetals
Imide	hasBondType	double
Imide	hasBondType	single
Imide	subClassOf	GroupsContainingNitrogen
Imide	type	Imide
Imide	type	NamedIndividual
Imine	subClassOf	GroupsContainingNitrogen
In	hasAbundance	Abundance2
In	hasBoilingPoint	BoilingPoint6
In	hasConductivity	Conductivity1
In	hasDensity	Density2
In	hasElectronAffinity	ElectronAffinity2
In	hasElectronegativity	Electronegativity3
In	hasFamily	Family13
In	hasHardness	Hardness2
In	hasHeat	Heat3
In	hasIonization	Ionization2
In	hasMeltingPoint	MeltingPoint4
In	hasPeriod	Period5
In	hasRadius	Radius2
In	hasState	StateSolid
In	hasWeight	Weight5
In	type	NamedIndividual
In	type	postTransitionMetals
In	type	rareScatteredMetals
Ionization	subPropertyOf	topDataProperty
Ionization1	domain	element
Ionization1	range	element
Ionization1	subPropertyOf	topObjectProperty
Ionization1	type	ObjectProperty
Ionization1	type	SymmetricProperty
Ionization1	type	TransitiveProperty
Ionization2	domain	element
Ionization2	range	element
Ionization2	subPropertyOf	topObjectProperty
Ionization2	type	ObjectProperty
Ionization2	type	SymmetricProperty
Ionization2	type	TransitiveProperty
Ionization3	domain	element
Ionization3	range	element
Ionization3	subPropertyOf	topObjectProperty
Ionization3	type	ObjectProperty
Ionization3	type	SymmetricProperty
Ionization3	type	TransitiveProperty
Ionization4	domain	element
Ionization4	range	element
Ionization4	subPropertyOf	topObjectProperty
Ionization4	type	ObjectProperty
Ionization4	type	SymmetricProperty
Ionization4	type	TransitiveProperty
Ir	hasAbundance	Abundance2
Ir	hasBoilingPoint	BoilingPoint8
Ir	hasConductivity	Conductivity2
Ir	hasDensity	Density3
Ir	hasElectronAffinity	ElectronAffinity2
Ir	hasElectronegativity	Electronegativity4
Ir	hasFamily	Family9
Ir	hasHardness	Hardness4
Ir	hasHeat	Heat2
Ir	hasIonization	Ionization2
Ir	hasMeltingPoint	MeltingPoint8
Ir	hasModulus	Modulus4
Ir	hasPeriod	Period6
Ir	hasRadius	Radius2
Ir	hasState	StateSolid
Ir	hasWeight	Weight7
Ir	type	NamedIndividual
Ir	type	platinumGroupMetals
Ir	type	transitionMetals
Isocyanate	hasBondType	double
Isocyanate	hasBondType	single
Isocyanate	type	Cyanates
Isocyanate	type	NamedIndividual
Isonitrile	hasBondType	single
Isonitrile	hasBondType	triple
Isonitrile	type	NamedIndividual
Isonitrile	type	Nitrile
Isothiocyanate	hasBondType	double
Isothiocyanate	hasBondType	single
Isothiocyanate	type	NamedIndividual
Isothiocyanate	type	Thiocyanate
K	hasAbundance	Abundance3
K	hasBoilingPoint	BoilingPoint4
K	hasConductivity	Conductivity2
K	hasDensity	Density2
K	hasElectronAffinity	ElectronAffinity2
K	hasFamily	Family1
K	hasHardness	Hardness1
K	hasHeat	Heat5
K	hasIonization	Ionization1
K	hasMeltingPoint	MeltingPoint4
K	hasModulus	Modulus1
K	hasPeriod	Period4
K	hasState	StateSolid
K	hasWeight	Weight4
K	type	NamedIndividual
K	type	alkaliMetals
K	type	nonferrousLightMetals
Ketal	hasBondType	single
Ketal	subClassOf	GroupsContainingOxygen
Ketal	type	Ketal
Ketal	type	NamedIndividual
Ketone	subClassOf	GroupsContainingOxygen
Kr	hasAbundance	Abundance2
Kr	hasBoilingPoint	BoilingPoint2
Kr	hasConductivity	Conductivity1
Kr	hasDensity	Density1
Kr	hasElectronegativity	Electronegativity1
Kr	hasElectronegativity	Electronegativity4
Kr	hasFamily	Family18
Kr	hasHeat	Heat4
Kr	hasIonization	Ionization3
Kr	hasMeltingPoint	MeltingPoint2
Kr	hasPeriod	Period4
Kr	hasRadius	Radius2
Kr	hasRadius	Radius3
Kr	hasState	StateGas
Kr	hasWeight	Weight4
Kr	type	NamedIndividual
Kr	type	nobleGasses
La	hasAbundance	Abundance2
La	hasBoilingPoint	BoilingPoint7
La	hasConductivity	Conductivity1
La	hasDensity	Density2
La	hasElectronAffinity	ElectronAffinity2
La	hasElectronegativity	Electronegativity2
La	hasFamily	Family3
La	hasHardness	Hardness3
La	hasHeat	Heat2
La	hasIonization	Ionization2
La	hasMeltingPoint	MeltingPoint6
La	hasModulus	Modulus1
La	hasPeriod	Period6
La	hasState	StateSolid
La	hasWeight	Weight6
La	type	NamedIndividual
La	type	lanthanides
La	type	lightRareEarthMetals
Li	hasAbundance	Abundance2
Li	hasBoilingPoint	BoilingPoint4
Li	hasConductivity	Conductivity1
Li	hasDensity	Density2
Li	hasElectronAffinity	ElectronAffinity2
Li	hasElectronegativity	Electronegativity1
Li	hasFamily	Family1
Li	hasHeat	Heat6
Li	hasIonization	Ionization1
Li	hasMeltingPoint	MeltingPoint4
Li	hasModulus	Modulus1
Li	hasPeriod	Period2
Li	hasRadius	Radius3
Li	hasState	StateSolid
Li	hasWeight	Weight2
Li	isPartOf	Alkyllithium
Li	type	NamedIndividual
Li	type	alkaliMetals
Li	type	rareLightMetal
Lr	hasAbundance	Abundance1
Lr	hasFamily	Family3
Lr	hasIonization	Ionization1
Lr	hasMeltingPoint	MeltingPoint7
Lr	hasPeriod	Period7
Lr	hasState	StateSolid
Lr	hasWeight	Weight8
Lr	type	NamedIndividual
Lr	type	actinides
Lr	type	rareRadioactiveMetals
Lu	hasAbundance	Abundance2
Lu	hasBoilingPoint	BoilingPoint7
Lu	hasConductivity	Conductivity1
Lu	hasDensity	Density3
Lu	hasElectronAffinity	ElectronAffinity2
Lu	hasElectronegativity	Electronegativity2
Lu	hasFamily	Family3
Lu	hasHardness	Hardness3
Lu	hasHeat	Heat2
Lu	hasIonization	Ionization2
Lu	hasMeltingPoint	MeltingPoint7
Lu	hasModulus	Modulus1
Lu	hasPeriod	Period6
Lu	hasRadius	Radius3
Lu	hasState	StateSolid
Lu	hasWeight	Weight6
Lu	type	NamedIndividual
Lu	type	heavyRareEarthMetals
Lu	type	lanthanides
Lv	hasAbundance	Abundance1
Lv	hasFamily	Family16
Lv	hasPeriod	Period7
Lv	hasWeight	Weight8
Lv	type	NamedIndividual
Lv	type	element
Mc	hasAbundance	Abundance1
Mc	hasFamily	Family15
Mc	hasPeriod	Period7
Mc	hasWeight	Weight8
Mc	type	NamedIndividual
Mc	type	element
Md	hasAbundance	Abundance1
Md	hasElectronegativity	Electronegativity2
Md	hasFamily	Family3
Md	hasIonization	Ionization2
Md	hasMeltingPoint	MeltingPoint6
Md	hasPeriod	Period7
Md	hasState	StateSolid
Md	hasWeight	Weight8
Md	type	NamedIndividual
Md	type	actinides
Md	type	rareRadioactiveMetals
MeltingPoint	subPropertyOf	topDataProperty
MeltingPoint1	domain	element
MeltingPoint1	range	element
MeltingPoint1	subPropertyOf	topObjectProperty
MeltingPoint1	type	ObjectProperty
MeltingPoint1	type	SymmetricProperty
MeltingPoint1	type	TransitiveProperty
MeltingPoint2	domain	element
MeltingPoint2	range	element
MeltingPoint2	subPropertyOf	topObjectProperty
MeltingPoint2	type	ObjectProperty
MeltingPoint2	type	SymmetricProperty
MeltingPoint2	type	TransitiveProperty
MeltingPoint3	domain	element
MeltingPoint3	range	element
MeltingPoint3	subPropertyOf	topObjectProperty
MeltingPoint3	type	ObjectProperty
MeltingPoint3	type	SymmetricProperty
MeltingPoint3	type	TransitiveProperty
MeltingPoint4	domain	element
MeltingPoint4	range	element
MeltingPoint4	subPropertyOf	topObjectProperty
MeltingPoint4	type	ObjectProperty
MeltingPoint4	type	SymmetricProperty
MeltingPoint4	type	TransitiveProperty
MeltingPoint5	domain	element
MeltingPoint5	range	element
MeltingPoint5	subPropertyOf	topObjectProperty
MeltingPoint5	type	ObjectProperty
MeltingPoint5	type	SymmetricProperty
MeltingPoint5	type	TransitiveProperty
MeltingPoint6	domain	element
MeltingPoint6	range	element
MeltingPoint6	subPropertyOf	topObjectProperty
MeltingPoint6	type	ObjectProperty
MeltingPoint6	type	SymmetricProperty
MeltingPoint6	type	TransitiveProperty
MeltingPoint7	domain	element
MeltingPoint7	range	element
MeltingPoint7	subPropertyOf	topObjectProperty
MeltingPoint7	type	ObjectProperty
MeltingPoint7	type	SymmetricProperty
MeltingPoint7	type	TransitiveProperty
MeltingPoint8	domain	element
MeltingPoint8	range	element
MeltingPoint8	subPropertyOf	topObjectProperty
MeltingPoint8	type	ObjectProperty
MeltingPoint8	type	SymmetricProperty
MeltingPoint8	type	TransitiveProperty
MeltingPoint9	domain	element
MeltingPoint9	range	element
MeltingPoint9	subPropertyOf	topObjectProperty
MeltingPoint9	type	ObjectProperty
MeltingPoint9	type	SymmetricProperty
MeltingPoint9	type	TransitiveProperty
Methylenedioxy	hasBondType	single
Methylenedioxy	type	Heterocycle
Methylenedioxy	type	NamedIndividual
Mg	hasAbundance	Abundance3
Mg	hasBoilingPoint	BoilingPoint5
Mg	hasConductivity	Conductivity2
Mg	hasDensity	Density2
Mg	hasElectronegativity	Electronegativity2
Mg	hasFamily	Family2
Mg	hasHardness	Hardness3
Mg	hasHeat	Heat5
Mg	hasIonization	Ionization2
Mg	hasMeltingPoint	MeltingPoint5
Mg	hasModulus	Modulus1
Mg	hasPeriod	Period3
Mg	hasRadius	Radius3
Mg	hasState	StateSolid
Mg	hasWeight	Weight3
Mg	type	NamedIndividual
Mg	type	alkalineEarthMetals
Mg	type	nonferrousLightMetals
Mn	hasAbundance	Abundance3
Mn	hasBoilingPoint	BoilingPoint6
Mn	hasConductivity	Conductivity1
Mn	hasDensity	Density2
Mn	hasElectronegativity	Electronegativity3
Mn	hasFamily	Family7
Mn	hasHardness	Hardness3
Mn	hasHeat	Heat4
Mn	hasIonization	Ionization2
Mn	hasMeltingPoint	MeltingPoint6
Mn	hasModulus	Modulus2
Mn	hasPeriod	Period4
Mn	hasRadius	Radius2
Mn	hasState	StateSolid
Mn	hasWeight	Weight4
Mn	type	NamedIndividual
Mn	type	blackMetals
Mn	type	transitionMetals
Mo	hasAbundance	Abundance2
Mo	hasBoilingPoint	BoilingPoint8
Mo	hasConductivity	Conductivity2
Mo	hasDensity	Density3
Mo	hasElectronAffinity	ElectronAffinity2
Mo	hasElectronegativity	Electronegativity4
Mo	hasFamily	Family6
Mo	hasHardness	Hardness4
Mo	hasHeat	Heat3
Mo	hasIonization	Ionization2
Mo	hasMeltingPoint	MeltingPoint8
Mo	hasModulus	Modulus3
Mo	hasPeriod	Period5
Mo	hasRadius	Radius3
Mo	hasState	StateSolid
Mo	hasWeight	Weight5
Mo	type	NamedIndividual
Mo	type	rareRefractoryMetals
Mo	type	transitionMetals
Modulus	subPropertyOf	topDataProperty
Modulus1	domain	element
Modulus1	range	element
Modulus1	subPropertyOf	topObjectProperty
Modulus1	type	ObjectProperty
Modulus1	type	SymmetricProperty
Modulus1	type	TransitiveProperty
Modulus2	domain	element
Modulus2	range	element
Modulus2	subPropertyOf	topObjectProperty
Modulus2	type	ObjectProperty
Modulus2	type	SymmetricProperty
Modulus2	type	TransitiveProperty
Modulus3	domain	element
Modulus3	range	element
Modulus3	subPropertyOf	topObjectProperty
Modulus3	type	ObjectProperty
Modulus3	type	SymmetricProperty
Modulus3	type	TransitiveProperty
Modulus4	domain	element
Modulus4	range	element
Modulus4	subPropertyOf	topObjectProperty
Modulus4	type	ObjectProperty
Modulus4	type	SymmetricProperty
Modulus4	type	TransitiveProperty
Mt	hasAbundance	Abundance1
Mt	hasFamily	Family9
Mt	hasPeriod	Period7
Mt	hasWeight	Weight8
Mt	type	NamedIndividual
Mt	type	element
N	hasAbundance	Abundance3
N	hasBoilingPoint	BoilingPoint2
N	hasConductivity	Conductivity1
N	hasDensity	Density1
N	hasElectronAffinity	ElectronAffinity1
N	hasElectronegativity	Electronegativity4
N	hasFamily	Family15
N	hasHeat	Heat5
N	hasIonization	Ionization3
N	hasMeltingPoint	MeltingPoint2
N	hasPeriod	Period2
N	hasRadius	Radius1
N	hasState	StateGas
N	hasWeight	Weight2
N	isPartOf	4ammoniumIon
N	isPartOf	Amidine
N	isPartOf	Azide
N	isPartOf	Azo
N	isPartOf	Carbamate
N	isPartOf	Carboxamide
N	isPartOf	Cyanate
N	isPartOf	Imide
N	isPartOf	Isocyanate
N	isPartOf	Isonitrile
N	isPartOf	Isothiocyanate
N	isPartOf	Nitrate
N	isPartOf	Nitrile
N	isPartOf	Nitro
N	isPartOf	Nitroso
N	isPartOf	Nitrosooxy
N	isPartOf	Oxime
N	isPartOf	PrimaryAldimine
N	isPartOf	PrimaryAmine
N	isPartOf	PrimaryKetimine
N	isPartOf	Pyridyl
N	isPartOf	SecondaryAldimine
N	isPartOf	SecondaryAmine
N	isPartOf	SecondaryKetimine
